age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,cd_account,securities,TransactionFrequency,Recency,AverageTransactionAmount,month,day
30,blue-collar,single,secondary,no,0,1,0,unknown,5,2,-1,0,unknown,no,0,0,1,49,60,may,5
33,admin.,single,secondary,no,352,1,0,unknown,225,2,-1,0,unknown,no,0,0,1,42,1321,may,5
47,admin.,married,secondary,no,368,1,0,unknown,125,2,-1,0,unknown,no,0,0,1,73,1506,may,5
50,technician,single,tertiary,no,339,1,0,unknown,2,3,-1,0,unknown,no,0,0,1,38,120,may,5
32,blue-collar,married,secondary,no,1331,1,0,unknown,286,2,-1,0,unknown,no,0,0,1,26,1500,may,5
40,self-employed,married,secondary,no,672,1,0,unknown,164,2,-1,0,unknown,no,0,0,1,72,2960,may,5
37,management,married,tertiary,no,58,1,0,unknown,98,2,-1,0,unknown,no,0,1,1,43,291.92,may,5
24,student,single,secondary,no,423,1,0,unknown,226,3,-1,0,unknown,no,0,0,1,42,910,may,5
54,management,married,tertiary,no,0,0,0,unknown,120,2,-1,0,unknown,no,0,0,2,44,209.5,may,5
34,technician,married,secondary,no,19,1,0,unknown,362,4,-1,0,unknown,no,0,0,2,57,174.6,may,5
56,technician,divorced,primary,no,13,1,0,unknown,357,2,-1,0,unknown,no,0,0,1,67,32,may,5
31,blue-collar,single,secondary,no,3,1,0,unknown,200,2,-1,0,unknown,no,0,0,2,46,200.34,may,5
24,student,single,secondary,no,82,1,0,unknown,204,2,-1,0,unknown,no,0,0,1,64,5390,may,5
42,blue-collar,divorced,primary,no,28,1,0,unknown,126,3,-1,0,unknown,no,0,0,1,69,515,may,5
57,technician,married,secondary,no,792,1,0,unknown,65,2,-1,0,unknown,no,0,0,1,74,550,may,5
51,admin.,married,secondary,no,531,1,0,unknown,267,2,-1,0,unknown,no,1,0,4,41,501.69,may,5
57,retired,married,secondary,no,211,1,0,unknown,248,2,-1,0,unknown,no,0,0,2,78,1212.5,may,5
36,services,single,secondary,no,62,1,0,unknown,215,2,-1,0,unknown,no,0,0,3,64,784.3333333,may,5
50,technician,married,secondary,no,1234,1,0,unknown,205,2,-1,0,unknown,no,0,0,2,43,250.5,may,5
54,management,married,tertiary,no,313,1,0,unknown,83,2,-1,0,unknown,no,0,0,2,47,1077.5,may,5
55,blue-collar,married,secondary,no,89,1,0,unknown,106,3,-1,0,unknown,no,0,0,1,70,30,may,5
44,blue-collar,married,secondary,no,129,1,1,unknown,189,2,-1,0,unknown,no,0,0,2,56,486.5,may,5
56,admin.,married,secondary,no,353,1,0,unknown,106,2,-1,0,unknown,no,0,0,1,75,885,may,5
55,services,divorced,primary,no,96,1,1,unknown,311,2,-1,0,unknown,no,0,0,1,44,574.43,may,5
37,services,divorced,secondary,no,398,1,1,unknown,214,2,-1,0,unknown,no,0,0,2,51,99,may,5
33,admin.,single,tertiary,no,193,0,0,unknown,132,2,-1,0,unknown,no,0,0,1,57,20,may,5
46,admin.,married,secondary,no,-358,1,0,unknown,358,2,-1,0,unknown,no,0,0,1,33,96,may,5
36,blue-collar,married,secondary,no,539,1,1,unknown,453,2,-1,0,unknown,no,0,0,1,81,940,may,5
51,technician,single,secondary,no,0,1,0,unknown,364,2,-1,0,unknown,no,0,1,2,45,225,may,5
40,retired,single,primary,no,0,0,0,unknown,136,2,-1,0,unknown,no,0,0,2,51,133.5,may,5
42,blue-collar,married,secondary,no,490,1,0,unknown,386,2,-1,0,unknown,no,1,0,1,75,890,may,5
51,blue-collar,married,secondary,no,0,1,0,unknown,173,2,-1,0,unknown,no,0,0,1,46,610,may,5
48,management,married,secondary,no,161,1,0,unknown,224,3,-1,0,unknown,no,0,0,2,68,419.5,may,5
32,technician,divorced,tertiary,no,2558,0,0,unknown,148,2,-1,0,unknown,no,0,0,2,50,174.5,may,5
31,admin.,single,secondary,no,98,1,0,unknown,196,2,-1,0,unknown,no,0,0,2,46,29,may,5
55,management,single,tertiary,no,115,0,0,unknown,111,4,-1,0,unknown,no,0,0,1,74,211,may,5
40,blue-collar,single,secondary,no,436,1,0,unknown,231,3,-1,0,unknown,no,0,0,1,62,295,may,5
47,technician,married,tertiary,no,831,1,0,unknown,316,3,-1,0,unknown,no,0,0,1,33,10,may,5
41,blue-collar,married,secondary,no,290,1,0,unknown,240,2,-1,0,unknown,no,0,0,1,25,50,may,5
48,blue-collar,married,secondary,no,1,0,0,unknown,669,3,-1,0,unknown,no,0,0,1,62,300,may,5
30,blue-collar,single,secondary,no,-457,1,0,unknown,143,2,-1,0,unknown,no,0,0,1,63,40,may,5
58,management,single,tertiary,no,1387,1,0,unknown,174,5,-1,0,unknown,no,0,0,1,66,755,may,5
45,management,divorced,tertiary,no,24598,1,0,unknown,313,3,-1,0,unknown,no,0,0,1,68,1499,may,5
49,blue-collar,married,secondary,no,30,1,0,unknown,135,4,-1,0,unknown,no,0,0,1,78,212,may,5
42,admin.,single,secondary,no,1022,1,0,unknown,146,2,-1,0,unknown,no,0,0,1,50,25,may,5
53,technician,married,secondary,no,56,1,1,unknown,152,2,-1,0,unknown,no,0,0,1,26,129,may,5
51,admin.,single,secondary,yes,-2,0,0,unknown,402,3,-1,0,unknown,no,0,1,1,75,126,may,5
32,services,single,secondary,no,121,1,0,unknown,213,2,-1,0,unknown,no,0,0,2,56,422,may,5
41,blue-collar,single,secondary,no,842,1,0,unknown,144,3,-1,0,unknown,no,0,0,1,42,50,may,5
43,management,divorced,secondary,no,693,1,0,unknown,124,3,-1,0,unknown,no,1,0,2,26,140,may,5
40,blue-collar,divorced,secondary,no,-333,1,0,unknown,183,2,-1,0,unknown,no,0,0,1,56,127.95,may,5
50,blue-collar,married,primary,no,1533,1,0,unknown,325,2,-1,0,unknown,no,0,0,1,70,1100,may,5
34,management,married,tertiary,no,46,1,0,unknown,39,4,-1,0,unknown,no,0,0,2,56,611.5,may,5
45,technician,married,secondary,no,44,1,0,unknown,95,4,-1,0,unknown,no,0,0,2,43,548.5,may,5
39,blue-collar,married,primary,no,-100,1,0,unknown,680,2,-1,0,unknown,no,0,0,1,25,60,may,5
44,services,married,tertiary,no,510,1,0,unknown,421,4,-1,0,unknown,no,0,0,1,72,214,may,5
55,management,married,tertiary,no,685,1,0,unknown,174,3,-1,0,unknown,no,0,0,2,44,867.5,may,5
46,management,single,tertiary,no,187,1,0,unknown,113,2,-1,0,unknown,no,0,0,1,81,50,may,5
45,blue-collar,married,secondary,no,66,1,0,unknown,808,2,-1,0,unknown,no,0,0,2,29,72.825,may,5
34,admin.,married,secondary,no,560,1,0,unknown,198,3,-1,0,unknown,no,0,0,1,43,1277,may,5
36,blue-collar,married,secondary,no,0,1,0,unknown,195,2,-1,0,unknown,no,0,1,1,53,283.88,may,5
31,admin.,single,secondary,no,12,1,0,unknown,208,2,-1,0,unknown,no,0,0,1,52,116,may,5
44,blue-collar,single,secondary,no,34,1,0,unknown,404,4,-1,0,unknown,no,0,1,2,48,682,may,5
33,entrepreneur,single,tertiary,no,1068,1,0,unknown,396,2,-1,0,unknown,no,0,0,1,63,1005,may,5
40,blue-collar,married,secondary,no,211,1,0,unknown,216,4,-1,0,unknown,no,0,0,1,25,1854.01,may,5
46,admin.,single,tertiary,no,377,1,0,unknown,98,2,-1,0,unknown,no,0,0,1,72,50,may,5
48,management,married,tertiary,no,263,1,0,unknown,350,2,-1,0,unknown,no,0,0,1,39,60,may,5
42,services,married,secondary,no,1263,1,0,unknown,114,2,-1,0,unknown,no,0,0,1,46,969,may,6
27,services,married,secondary,no,8,1,0,unknown,88,3,-1,0,unknown,no,0,0,2,0,104.5,may,6
48,admin.,married,secondary,no,126,1,1,unknown,379,2,-1,0,unknown,no,0,0,1,71,129,may,6
59,admin.,married,secondary,no,230,1,0,unknown,190,3,-1,0,unknown,no,0,0,2,26,8129,may,6
46,technician,married,tertiary,no,841,1,0,unknown,158,1,-1,0,unknown,no,0,0,1,44,170,may,6
38,admin.,divorced,secondary,no,308,1,0,unknown,102,1,-1,0,unknown,no,0,0,1,59,258.2,may,6
43,management,divorced,tertiary,no,1,1,0,unknown,306,1,-1,0,unknown,no,0,0,2,29,95,may,6
38,admin.,divorced,tertiary,no,86,1,0,unknown,218,1,-1,0,unknown,no,0,0,1,78,45,may,6
23,student,single,secondary,no,157,1,0,unknown,54,1,-1,0,unknown,no,0,0,2,43,1393.925,may,6
34,services,married,secondary,no,22,1,0,unknown,344,1,-1,0,unknown,no,0,0,1,61,218,may,6
38,admin.,married,secondary,no,46,1,1,unknown,195,1,-1,0,unknown,no,0,0,2,26,55,may,6
37,blue-collar,married,secondary,no,1293,0,0,unknown,652,1,-1,0,unknown,no,0,0,1,75,503,may,6
25,admin.,single,secondary,no,122,1,0,unknown,286,1,-1,0,unknown,no,0,0,1,61,5,may,6
49,blue-collar,single,secondary,no,143,1,0,unknown,83,1,-1,0,unknown,no,0,0,2,55,449.5,may,6
38,admin.,single,secondary,no,393,0,0,unknown,184,2,-1,0,unknown,no,0,0,1,52,284.69,may,6
43,blue-collar,married,primary,no,98,1,0,unknown,235,1,-1,0,unknown,no,0,0,1,54,199,may,6
33,management,married,tertiary,no,0,1,0,unknown,290,1,-1,0,unknown,no,0,0,1,65,1400,may,6
55,blue-collar,married,secondary,no,224,1,0,unknown,232,1,-1,0,unknown,no,0,0,3,51,653.6666667,may,6
38,blue-collar,married,secondary,no,757,1,0,unknown,133,1,-1,0,unknown,no,0,0,2,60,29,may,6
49,services,married,secondary,no,245,1,1,unknown,318,1,-1,0,unknown,no,0,0,3,41,685.76,may,6
40,management,married,secondary,no,8486,0,0,unknown,260,3,-1,0,unknown,no,0,0,2,55,375,may,6
38,blue-collar,married,secondary,no,20,1,0,unknown,402,1,-1,0,unknown,no,0,0,2,33,79,may,6
58,services,married,secondary,no,1667,1,1,unknown,85,1,-1,0,unknown,no,1,0,2,47,642,may,6
32,unemployed,married,secondary,no,10,1,0,unknown,501,4,-1,0,unknown,no,0,0,2,52,8400,may,6
56,management,married,tertiary,no,830,1,1,unknown,1201,1,-1,0,unknown,yes,0,0,2,44,165,may,6
60,retired,divorced,secondary,no,545,1,0,unknown,1030,1,-1,0,unknown,yes,1,0,2,29,182.955,may,6
37,technician,married,tertiary,no,8730,1,0,unknown,149,1,-1,0,unknown,no,0,0,1,71,42,may,6
46,technician,divorced,tertiary,no,477,1,0,unknown,114,1,-1,0,unknown,no,0,0,1,66,39,may,6
27,admin.,married,secondary,no,4,1,0,unknown,243,1,-1,0,unknown,no,0,0,1,71,80,may,6
43,blue-collar,married,secondary,no,1205,1,0,unknown,769,2,-1,0,unknown,no,0,0,1,43,190,may,6
32,technician,single,secondary,no,0,1,1,unknown,135,3,-1,0,unknown,no,0,0,1,58,360,may,6
40,admin.,single,secondary,no,263,1,0,unknown,231,1,-1,0,unknown,no,0,0,1,58,1370,may,6
38,admin.,married,secondary,no,1,0,0,unknown,76,1,-1,0,unknown,no,0,1,2,67,1145,may,6
34,blue-collar,married,secondary,no,283,0,1,unknown,199,1,-1,0,unknown,no,0,0,1,79,2075,may,6
47,blue-collar,married,primary,no,206,1,0,unknown,152,1,-1,0,unknown,no,0,1,1,28,700,may,6
42,housemaid,married,primary,no,17,1,0,unknown,124,1,-1,0,unknown,no,0,0,2,39,65.465,may,6
48,technician,married,secondary,no,141,1,1,unknown,424,1,-1,0,unknown,no,0,0,1,58,15828,may,6
29,self-employed,single,tertiary,no,16,1,0,unknown,43,1,-1,0,unknown,no,0,0,3,59,30.66666667,may,6
50,services,married,secondary,no,206,1,0,unknown,154,1,-1,0,unknown,no,0,0,1,50,1523,may,6
50,management,married,tertiary,no,0,0,0,unknown,326,1,-1,0,unknown,no,0,0,1,39,1394.28,may,6
58,retired,married,tertiary,no,0,0,0,unknown,393,1,-1,0,unknown,no,0,0,2,38,260,may,6
46,blue-collar,divorced,primary,no,1927,1,0,unknown,241,3,-1,0,unknown,no,0,0,1,71,197,may,6
38,technician,married,secondary,no,284,1,0,unknown,483,1,-1,0,unknown,no,0,0,1,33,72,may,6
46,blue-collar,married,secondary,no,1660,1,0,unknown,259,1,-1,0,unknown,no,0,0,2,46,1675,may,6
32,services,single,secondary,no,406,1,0,unknown,227,1,-1,0,unknown,no,0,0,1,63,1093,may,6
51,blue-collar,married,primary,no,230,1,0,unknown,673,1,-1,0,unknown,no,1,0,1,64,61,may,6
39,admin.,single,secondary,no,-25,1,0,unknown,576,1,-1,0,unknown,no,0,0,1,40,1000,may,6
48,admin.,married,secondary,no,182,1,0,unknown,180,2,-1,0,unknown,no,0,0,1,74,597,may,6
36,entrepreneur,married,tertiary,no,1169,1,0,unknown,168,2,-1,0,unknown,no,0,0,2,55,290,may,6
34,admin.,divorced,secondary,no,67,1,0,unknown,90,1,-1,0,unknown,no,0,0,1,38,65,may,6
40,technician,married,secondary,no,77,0,0,unknown,505,1,-1,0,unknown,no,0,0,1,39,892,may,6
43,unemployed,married,secondary,no,0,1,0,unknown,245,1,-1,0,unknown,no,0,0,3,50,515.7566667,may,6
52,blue-collar,divorced,primary,no,55,1,1,unknown,186,1,-1,0,unknown,no,0,0,2,60,242.5,may,6
33,technician,married,secondary,yes,72,1,0,unknown,623,1,-1,0,unknown,no,0,0,1,51,20,may,6
49,management,single,tertiary,no,163,1,0,unknown,496,3,-1,0,unknown,no,0,0,1,74,50,may,6
32,management,single,tertiary,no,151,1,0,unknown,118,1,-1,0,unknown,no,0,0,1,24,901,may,6
39,admin.,single,secondary,no,113,1,0,unknown,342,1,-1,0,unknown,no,0,0,1,68,1274,may,6
40,blue-collar,married,secondary,no,0,1,0,unknown,225,1,-1,0,unknown,no,0,0,2,46,60,may,6
38,technician,single,tertiary,no,9,1,0,unknown,185,3,-1,0,unknown,no,1,1,1,75,1643,may,6
43,management,married,secondary,no,375,1,0,unknown,196,2,-1,0,unknown,no,0,0,1,37,999,may,6
39,services,married,secondary,no,1142,1,0,unknown,276,1,-1,0,unknown,no,0,0,2,53,613.5,may,6
54,blue-collar,married,primary,no,2102,1,0,unknown,76,1,-1,0,unknown,no,0,0,2,37,6824,may,6
38,technician,single,tertiary,no,4325,1,0,unknown,87,1,-1,0,unknown,no,0,0,2,28,136.5,may,6
40,blue-collar,married,secondary,no,217,1,0,unknown,195,1,-1,0,unknown,no,0,0,1,69,68,may,6
55,admin.,married,secondary,no,131,1,0,unknown,744,1,-1,0,unknown,no,0,0,2,72,1578,may,6
42,management,married,tertiary,no,1680,1,0,unknown,765,1,-1,0,unknown,no,0,0,1,70,49,may,6
39,blue-collar,married,secondary,no,0,1,0,unknown,262,1,-1,0,unknown,no,0,0,1,75,330,may,6
40,blue-collar,married,primary,no,46,1,0,unknown,119,1,-1,0,unknown,no,0,0,1,45,590,may,6
32,blue-collar,married,secondary,no,320,1,0,unknown,198,2,-1,0,unknown,no,0,0,1,63,100,may,6
55,admin.,married,secondary,no,183,1,0,unknown,150,1,-1,0,unknown,no,0,0,1,81,260,may,6
45,blue-collar,married,secondary,no,39,0,0,unknown,241,1,-1,0,unknown,no,0,0,1,81,678,may,6
35,management,single,tertiary,no,560,1,0,unknown,181,1,-1,0,unknown,no,0,0,1,80,3888,may,6
58,technician,divorced,secondary,no,469,0,0,unknown,196,1,-1,0,unknown,no,1,0,3,36,9716.653333,may,6
35,admin.,married,secondary,no,530,1,0,unknown,149,1,-1,0,unknown,no,0,0,1,41,390,may,6
49,services,married,primary,no,61,1,0,unknown,246,1,-1,0,unknown,no,0,0,1,76,1049,may,6
34,technician,single,tertiary,no,242,1,0,unknown,112,1,-1,0,unknown,no,0,0,3,36,854.25,may,6
36,blue-collar,married,secondary,no,139,1,0,unknown,309,2,-1,0,unknown,no,0,0,2,62,250,may,6
24,self-employed,single,secondary,no,0,1,0,unknown,278,1,-1,0,unknown,no,0,0,1,72,150,may,6
34,technician,married,secondary,no,367,1,0,unknown,140,1,-1,0,unknown,no,0,0,1,44,111,may,6
51,admin.,divorced,secondary,no,228,1,0,unknown,136,1,-1,0,unknown,no,0,0,1,40,349,may,6
32,services,single,secondary,no,310,1,0,unknown,144,1,-1,0,unknown,no,0,0,1,58,134,may,6
50,technician,married,secondary,no,797,1,0,unknown,354,1,-1,0,unknown,no,0,0,2,40,1292,may,6
40,services,married,secondary,no,71,0,0,unknown,79,1,-1,0,unknown,no,0,0,1,63,17,may,6
37,management,married,tertiary,no,231,1,1,unknown,451,2,-1,0,unknown,no,0,1,1,79,2092.91,may,6
34,blue-collar,married,secondary,no,270,1,1,unknown,159,1,-1,0,unknown,no,0,0,1,52,2370,may,6
44,blue-collar,married,secondary,no,274,1,1,unknown,409,1,-1,0,unknown,no,0,0,2,50,1012.5,may,6
40,admin.,single,secondary,no,-109,1,1,unknown,170,1,-1,0,unknown,no,0,0,3,28,591.5,may,6
37,technician,married,secondary,no,1,1,0,unknown,608,1,-1,0,unknown,yes,0,0,1,47,593,may,6
33,blue-collar,single,secondary,yes,-60,0,0,unknown,243,1,-1,0,unknown,no,0,0,2,45,1177,may,6
35,blue-collar,married,secondary,no,89,1,0,unknown,145,2,-1,0,unknown,no,0,0,1,60,496.9,may,6
58,blue-collar,divorced,secondary,no,-11,0,0,unknown,112,1,-1,0,unknown,no,0,0,1,58,1023,may,6
39,blue-collar,married,primary,no,0,1,0,unknown,262,2,-1,0,unknown,no,0,0,1,56,140,may,6
43,blue-collar,married,secondary,no,-509,1,0,unknown,124,1,-1,0,unknown,no,0,0,4,44,3305.8075,may,6
39,unemployed,married,primary,no,408,1,0,unknown,53,1,-1,0,unknown,no,0,0,1,47,1951,may,6
36,services,single,primary,no,58,1,0,unknown,134,1,-1,0,unknown,no,0,0,1,49,100,may,6
57,retired,single,secondary,no,1640,0,1,unknown,204,4,-1,0,unknown,no,0,0,1,65,231,may,6
36,admin.,single,secondary,no,20,1,0,unknown,186,1,-1,0,unknown,no,0,0,3,42,1901.666667,may,6
50,blue-collar,married,primary,no,71,1,0,unknown,678,1,-1,0,unknown,no,0,0,1,65,665.5,may,6
55,blue-collar,married,secondary,no,52,1,0,unknown,182,1,-1,0,unknown,no,1,1,1,61,3526,may,6
44,self-employed,married,tertiary,no,292,1,0,unknown,162,1,-1,0,unknown,no,0,0,3,44,726,may,6
44,services,divorced,secondary,no,424,1,0,unknown,27,1,-1,0,unknown,no,1,0,1,61,60,may,6
39,housemaid,single,primary,no,109,1,0,unknown,699,3,-1,0,unknown,no,0,0,1,75,665,may,6
39,blue-collar,married,secondary,no,983,1,0,unknown,97,1,-1,0,unknown,no,0,0,1,39,20,may,6
34,admin.,married,secondary,no,869,0,0,unknown,1677,1,-1,0,unknown,yes,0,0,1,61,444,may,6
40,blue-collar,married,primary,no,668,1,0,unknown,283,2,-1,0,unknown,no,1,0,1,75,1267,may,6
50,management,married,tertiary,no,964,1,0,unknown,323,1,-1,0,unknown,no,0,0,2,24,1258.75,may,6
31,management,single,secondary,no,301,1,0,unknown,82,1,-1,0,unknown,no,0,0,1,67,124,may,6
37,admin.,single,secondary,no,140,1,0,unknown,310,1,-1,0,unknown,no,0,0,1,80,14,may,6
39,management,single,secondary,no,1877,1,0,unknown,185,1,-1,0,unknown,no,0,0,3,33,831.6666667,may,6
51,blue-collar,married,primary,no,1127,1,0,unknown,47,1,-1,0,unknown,no,0,0,1,40,1512.75,may,6
41,technician,married,secondary,no,871,1,0,unknown,145,1,-1,0,unknown,no,0,0,1,74,100,may,6
41,technician,married,secondary,no,767,1,1,unknown,204,1,-1,0,unknown,no,0,0,1,80,12,may,6
43,blue-collar,married,secondary,no,0,0,0,unknown,187,1,-1,0,unknown,no,0,0,2,48,10035,may,6
30,services,single,secondary,no,209,1,0,unknown,30,2,-1,0,unknown,no,0,0,1,58,135,may,6
54,management,divorced,primary,no,0,0,0,unknown,472,1,-1,0,unknown,no,0,0,1,39,330,may,6
43,blue-collar,divorced,secondary,no,110,1,1,unknown,448,1,-1,0,unknown,no,0,0,1,39,961,may,6
59,management,divorced,tertiary,no,-76,1,1,unknown,264,1,-1,0,unknown,no,0,0,2,44,678,may,6
40,blue-collar,married,primary,no,-66,1,0,unknown,288,1,-1,0,unknown,no,0,0,1,55,50,may,6
32,technician,married,secondary,no,0,1,0,unknown,176,2,-1,0,unknown,no,0,0,3,53,357,may,6
29,blue-collar,married,secondary,no,1,1,0,unknown,215,1,-1,0,unknown,no,0,0,1,77,2046,may,6
36,blue-collar,married,secondary,no,0,1,0,unknown,337,1,-1,0,unknown,no,0,1,3,41,749,may,6
55,unemployed,married,tertiary,no,5345,0,0,unknown,278,1,-1,0,unknown,no,0,0,2,45,3623,may,6
30,blue-collar,divorced,secondary,no,-209,1,0,unknown,188,2,-1,0,unknown,no,0,0,2,42,421,may,6
39,admin.,single,secondary,no,0,1,0,unknown,174,2,-1,0,unknown,no,0,0,1,78,523,may,6
39,blue-collar,divorced,secondary,no,42,1,0,unknown,226,2,-1,0,unknown,no,0,0,1,39,95,may,6
50,blue-collar,divorced,secondary,no,41,1,0,unknown,190,1,-1,0,unknown,no,0,0,1,71,85,may,6
44,blue-collar,married,secondary,no,-99,1,0,unknown,111,2,-1,0,unknown,no,0,0,2,48,387.5,may,6
37,technician,single,secondary,no,17,1,0,unknown,164,1,-1,0,unknown,no,0,0,1,62,40,may,6
46,admin.,married,primary,no,276,1,1,unknown,157,2,-1,0,unknown,no,1,0,2,40,424.75,may,6
37,management,single,tertiary,no,230,1,1,unknown,374,1,-1,0,unknown,no,0,0,1,67,200,may,6
29,blue-collar,married,secondary,no,9,1,0,unknown,349,1,-1,0,unknown,no,0,0,1,45,500,may,6
41,blue-collar,married,secondary,no,946,1,0,unknown,325,1,-1,0,unknown,no,0,0,1,59,1898,may,6
45,blue-collar,married,primary,no,1297,1,0,unknown,233,2,-1,0,unknown,no,0,0,1,63,172,may,6
57,retired,divorced,secondary,no,-331,1,0,unknown,531,1,-1,0,unknown,no,0,0,1,50,0,may,6
48,blue-collar,single,secondary,no,44,1,0,unknown,153,1,-1,0,unknown,no,0,0,1,28,915,may,6
60,retired,married,secondary,yes,15,0,0,unknown,80,1,-1,0,unknown,no,0,0,1,77,350,may,6
26,admin.,single,secondary,no,712,1,0,unknown,232,1,-1,0,unknown,no,0,0,1,38,200,may,6
58,retired,married,secondary,no,5435,1,0,unknown,118,1,-1,0,unknown,no,0,0,1,73,3000,may,6
34,admin.,married,secondary,no,507,1,0,unknown,190,1,-1,0,unknown,no,0,0,2,42,396.86,may,6
55,unemployed,divorced,secondary,no,387,1,0,unknown,918,1,-1,0,unknown,yes,0,0,1,39,2480,may,6
41,blue-collar,married,primary,no,0,1,1,unknown,238,1,-1,0,unknown,no,0,0,2,62,282,may,6
50,management,divorced,secondary,no,1716,1,0,unknown,82,1,-1,0,unknown,no,0,0,2,36,212.395,may,6
49,entrepreneur,married,secondary,no,167,1,1,unknown,198,3,-1,0,unknown,no,1,0,2,39,1200,may,6
44,blue-collar,married,primary,no,148,1,0,unknown,211,1,-1,0,unknown,no,0,0,1,80,330,may,6
31,technician,married,secondary,no,17,1,1,unknown,120,1,-1,0,unknown,no,0,0,1,69,200,may,6
34,blue-collar,single,tertiary,no,1011,1,0,unknown,136,1,-1,0,unknown,no,0,0,1,48,50,may,6
42,management,married,tertiary,no,744,0,0,unknown,157,1,-1,0,unknown,no,0,0,1,69,273.2,may,6
52,admin.,married,secondary,no,484,1,0,unknown,128,1,-1,0,unknown,no,1,0,1,43,26,may,6
29,management,single,tertiary,no,0,1,0,unknown,211,1,-1,0,unknown,no,0,0,2,38,2522.66,may,6
53,retired,married,primary,no,136,1,0,unknown,267,2,-1,0,unknown,no,0,0,1,25,90,may,6
43,blue-collar,married,secondary,no,1335,1,0,unknown,371,2,-1,0,unknown,no,0,0,1,36,629.77,may,6
38,management,married,secondary,no,517,1,0,unknown,288,2,-1,0,unknown,no,0,0,1,33,27,may,6
46,management,married,tertiary,no,459,1,0,unknown,221,1,-1,0,unknown,no,0,0,1,81,45,may,6
30,admin.,divorced,secondary,no,83,1,1,unknown,310,1,-1,0,unknown,no,0,0,1,38,609,may,6
44,blue-collar,married,primary,no,213,0,0,unknown,158,1,-1,0,unknown,no,0,0,2,41,2998.5,may,6
31,housemaid,married,primary,no,203,1,0,unknown,604,3,-1,0,unknown,no,0,0,2,60,1249,may,6
42,services,single,secondary,no,518,1,0,unknown,198,1,-1,0,unknown,no,1,0,2,0,545,may,6
40,management,single,tertiary,no,3877,1,0,unknown,145,1,-1,0,unknown,no,0,0,2,63,2109.53,may,6
52,admin.,married,secondary,no,1236,1,0,unknown,247,1,-1,0,unknown,no,1,0,1,40,100,may,6
45,blue-collar,divorced,secondary,no,756,1,0,unknown,179,2,-1,0,unknown,no,0,0,1,62,199,may,6
48,blue-collar,married,secondary,no,157,1,0,unknown,73,1,-1,0,unknown,no,0,0,1,70,60,may,6
45,blue-collar,married,primary,no,-66,1,0,unknown,263,2,-1,0,unknown,no,0,0,3,48,303.2866667,may,6
34,blue-collar,married,primary,no,-144,1,0,unknown,79,2,-1,0,unknown,no,0,0,2,43,643.5,may,6
46,blue-collar,married,secondary,no,71,1,0,unknown,416,1,-1,0,unknown,no,0,0,1,45,455,may,6
49,services,divorced,secondary,no,505,1,0,unknown,162,1,-1,0,unknown,no,1,0,1,80,2117,may,6
